index,Category,Amount,
99167,Set,573.0,
99168,kurta,510.0,
99169,Set,1431.25,
99170,Set,852.0,
99171,kurta,597.0,
99172,Set,,
99173,Set,633.0,
99174,Set,895.0,
99175,Western Dress,564.0,
99176,Set,725.0,
99177,Top,463.0,
99178,Western Dress,1091.0,
99179,Set,1163.0,
99180,Set,751.0,
99181,Western Dress,771.0,
99182,Set,521.0,
99183,Set,521.0,
99184,Western Dress,0.0,
99185,kurta,645.0,
99186,kurta,688.0,
99187,kurta,487.0,
99188,kurta,487.0,
99189,Ethnic Dress,399.0,
99190,Western Dress,771.0,
99191,kurta,,
99192,Set,1075.0,
99193,kurta,369.0,
99194,Set,626.0,
99195,kurta,416.0,
99196,Set,543.0,
99197,Set,563.0,
99198,Set,852.0,
99199,Set,828.0,
99200,Set,635.0,
99201,kurta,,
99202,Set,692.0,
99203,kurta,418.0,
99204,kurta,292.0,
99205,kurta,292.0,
99206,Western Dress,1091.0,
99207,kurta,754.0,
99208,Western Dress,725.0,
99209,Top,518.0,
99210,Set,764.0,
99211,kurta,301.0,
99212,Set,1447.0,
99213,kurta,,
99214,Set,1163.0,
99215,Blouse,,
99216,kurta,308.0,
99217,Top,421.0,
99218,kurta,,
99219,kurta,460.0,
99220,Set,0.0,
99221,kurta,626.0,
99222,Top,331.0,
99223,Top,,
99224,Top,,
99225,Western Dress,735.0,
99226,kurta,0.0,
99227,Set,939.0,
99228,kurta,760.0,
99229,Set,1174.0,
99230,Set,699.0,
99231,Western Dress,735.0,
99232,kurta,,
99233,kurta,,
99234,kurta,,
99235,kurta,,
99236,kurta,,
99237,kurta,457.0,
99238,Set,1473.0,
99239,kurta,569.0,
99240,Set,635.0,
99241,kurta,365.0,
99242,kurta,376.0,
99243,Set,786.0,
99244,kurta,,
99245,Western Dress,1294.0,
99246,kurta,558.0,
99247,kurta,292.0,
99248,Set,852.0,
99249,kurta,,
99250,Western Dress,588.0,
99251,Set,521.0,
99252,Set,969.0,
99253,Set,1163.0,
99254,Western Dress,771.0,
99255,kurta,471.0,
99256,Set,,
99257,Set,825.0,
99258,kurta,709.0,
99259,kurta,301.0,
99260,Western Dress,725.0,
99261,Set,416.0,
99262,Set,751.0,
99263,Top,908.0,
99264,kurta,486.0,
99265,Set,573.0,
99266,kurta,399.0,
99267,Set,569.0,
99268,kurta,301.0,
99269,Set,769.0,
99270,kurta,597.0,
99271,Set,1163.0,
99272,kurta,301.0,
99273,Western Dress,,
99274,Western Dress,735.0,
99275,Set,1125.0,
99276,kurta,435.0,
99277,kurta,431.0,
99278,Western Dress,807.0,
99279,Western Dress,744.0,
99280,Set,0.0,
99281,Set,664.0,
99282,kurta,387.0,
99283,kurta,,
99284,kurta,301.0,
99285,Set,484.0,
99286,kurta,349.0,
99287,Set,939.0,
99288,kurta,463.8,
99289,kurta,569.0,
99290,Western Dress,725.0,
99291,kurta,786.0,
99292,kurta,431.0,
99293,Set,852.0,
99294,kurta,301.0,
99295,kurta,702.0,
99296,kurta,458.0,
99297,kurta,,
99298,kurta,491.0,
99299,kurta,349.0,
99300,Set,,
99301,Western Dress,,
99302,kurta,376.0,
99303,Set,725.0,
99304,Set,699.0,
99305,kurta,369.0,
99306,kurta,471.0,
99307,Set,626.0,
99308,Set,0.0,
99309,Top,649.0,
99310,Set,751.0,
99311,kurta,432.0,
99312,kurta,832.0,
99313,Western Dress,735.0,
99314,kurta,0.0,
99315,kurta,786.0,
99316,Blouse,794.0,
99317,kurta,376.0,
99318,Top,649.0,
99319,Set,,
99320,Set,801.0,
99321,Western Dress,725.0,
99322,Set,635.0,
99323,Set,,
99324,Set,939.0,
99325,Set,762.86,
99326,kurta,435.0,
99327,Western Dress,735.0,
99328,Set,725.0,
99329,Set,1018.0,
99330,Set,1018.0,
99331,Set,597.0,
99332,kurta,607.0,
99333,Set,499.0,
99334,Set,852.0,
99335,kurta,597.0,
99336,Set,626.0,
99337,Set,1271.0,
99338,kurta,455.0,
99339,Set,521.0,
99340,Set,,
99341,Set,1388.0,
99342,Set,1463.0,
99343,kurta,457.0,
99344,Set,525.0,
99345,Top,879.0,
99346,Set,543.0,
99347,Set,1174.0,
99348,Set,1281.0,
99349,kurta,487.0,
99350,Set,845.0,
99351,Western Dress,828.0,
99352,Western Dress,776.0,
99353,Set,635.0,
99354,Blouse,588.0,
99355,Set,626.0,
99356,Set,666.0,
99357,Set,626.0,
99358,Set,635.0,
99359,kurta,387.0,
99360,Set,969.0,
99361,Top,487.0,
99362,kurta,569.0,
99363,Set,650.0,
99364,Set,1088.0,
99365,Ethnic Dress,855.0,
99366,Set,1449.0,
99367,kurta,,
99368,Set,751.0,
99369,Set,416.0,
99370,kurta,369.0,
99371,kurta,387.0,
99372,Western Dress,908.0,
99373,kurta,468.0,
99374,Set,830.48,
99375,kurta,471.0,
99376,Set,751.0,
99377,Set,569.0,
99378,Top,744.0,
99379,Western Dress,735.0,
99380,Set,1603.0,
99381,Set,725.0,
99382,Set,1163.0,
99383,Set,1075.0,
99384,kurta,487.0,
99385,kurta,491.0,
99386,Set,725.0,
99387,Set,599.0,
99388,kurta,353.0,
99389,Set,1163.0,
99390,Set,788.0,
99391,Western Dress,,
99392,kurta,597.0,
99393,Set,,
99394,Western Dress,690.0,
99395,Set,751.0,
99396,kurta,518.0,
99397,kurta,517.0,
99398,Top,704.0,
99399,kurta,387.0,
99400,Set,751.0,
99401,kurta,301.0,
99402,kurta,466.0,
99403,Western Dress,735.0,
99404,kurta,406.0,
99405,kurta,,
99406,kurta,,
99407,kurta,486.0,
99408,kurta,468.0,
99409,Set,1163.0,
99410,Western Dress,735.0,
99411,kurta,,
99412,Set,845.0,
99413,Set,573.0,
99414,Set,612.0,
99415,kurta,301.0,
99416,Western Dress,735.0,
99417,Set,751.0,
99418,Set,1315.0,
99419,kurta,432.0,
99420,Set,529.0,
99421,kurta,301.0,
99422,kurta,569.0,
99423,Western Dress,735.0,
99424,Set,1137.0,
99425,kurta,,
99426,kurta,,
99427,Set,729.0,
99428,Set,599.0,
99429,Set,1125.0,
99430,kurta,,
99431,Set,666.0,
99432,Western Dress,735.0,
99433,Saree,,
99434,Set,760.0,
99435,kurta,349.0,
99436,kurta,349.0,
99437,Top,487.0,
99438,kurta,729.0,
99439,Western Dress,1168.0,
99440,Set,729.0,
99441,Ethnic Dress,812.0,
99442,kurta,,
99443,Western Dress,807.0,
99444,kurta,,
99445,Set,751.0,
99446,Set,909.0,
99447,kurta,387.0,
99448,kurta,486.0,
99449,Western Dress,,
99450,kurta,399.0,
99451,Top,693.0,
99452,Western Dress,948.0,
99453,Top,421.0,
99454,kurta,521.0,
99455,kurta,436.0,
99456,Set,1123.21,
99457,kurta,,
99458,Set,461.0,
99459,Set,1281.0,
99460,kurta,1043.0,
99461,kurta,1033.0,
99462,kurta,376.0,
99463,Set,939.0,
99464,Set,939.0,
99465,kurta,510.0,
99466,kurta,491.0,
99467,kurta,702.0,
99468,Set,845.0,
99469,Set,1070.54,
99470,kurta,457.0,
99471,kurta,441.0,
99472,Western Dress,725.0,
99473,kurta,735.0,
99474,kurta,406.0,
99475,kurta,569.0,
99476,Set,635.0,
99477,kurta,486.0,
99478,Set,636.0,
99479,Western Dress,735.0,
99480,kurta,292.0,
99481,kurta,487.0,
99482,Top,987.0,
99483,Western Dress,700.0,
99484,kurta,510.0,
99485,Set,1075.0,
99486,kurta,335.0,
99487,kurta,496.0,
99488,Set,895.0,
99489,Set,825.0,
99490,Top,539.0,
99491,Top,540.0,
99492,Set,872.0,
99493,Set,1139.0,
99494,Set,635.0,
99495,kurta,399.0,
99496,kurta,460.0,
99497,kurta,376.0,
99498,kurta,416.0,
99499,kurta,441.0,
99500,kurta,431.0,
99501,Set,541.0,
99502,Set,1075.0,
99503,kurta,323.0,
99504,kurta,431.0,
99505,Set,573.0,
99506,kurta,353.0,
99507,kurta,1043.0,
99508,Set,939.0,
99509,Set,825.0,
99510,kurta,353.0,
99511,kurta,487.0,
99512,Western Dress,744.0,
99513,Top,512.0,
99514,Top,0.0,
99515,kurta,487.0,
99516,Western Dress,1187.0,
99517,Set,764.0,
99518,kurta,357.0,
99519,kurta,387.0,
99520,kurta,376.0,
99521,kurta,544.0,
99522,kurta,468.0,
99523,kurta,375.0,
99524,Set,597.0,
99525,kurta,496.0,
99526,kurta,387.0,
99527,kurta,432.0,
99528,Set,1399.0,
99529,Bottom,345.0,
99530,Top,0.0,
99531,Set,751.0,
99532,kurta,754.0,
99533,kurta,376.0,
99534,Western Dress,1168.0,
99535,kurta,,
99536,kurta,301.0,
99537,Set,626.0,
99538,Set,635.0,
99539,Set,1442.0,
99540,Top,421.0,
99541,Set,1075.0,
99542,kurta,,
99543,kurta,301.0,
99544,kurta,870.0,
99545,kurta,416.0,
99546,Set,835.0,
99547,kurta,491.0,
99548,kurta,301.0,
99549,Set,939.0,
99550,Set,0.0,
99551,Western Dress,771.0,
99552,Set,751.0,
99553,Set,798.0,
99554,Set,,
99555,Top,744.0,
99556,Western Dress,735.0,
99557,Set,626.0,
99558,kurta,471.0,
99559,Set,759.0,
99560,Set,751.0,
99561,Set,865.71,
99562,kurta,729.0,
99563,kurta,568.0,
99564,Top,463.0,
99565,Set,751.0,
99566,Set,798.0,
99567,Set,461.0,
99568,kurta,,
99569,Western Dress,725.0,
99570,Top,743.0,
99571,Top,387.0,
99572,Top,338.0,
99573,Set,702.0,
99574,Western Dress,735.0,
99575,Set,751.0,
99576,Set,635.0,
99577,Set,725.0,
99578,Set,1137.0,
99579,Set,939.0,
99580,Set,891.0,
99581,kurta,301.0,
99582,Western Dress,771.0,
99583,Western Dress,725.0,
99584,Western Dress,735.0,
99585,kurta,301.0,
99586,Set,635.0,
99587,kurta,1033.0,
99588,kurta,692.0,
99589,Western Dress,735.0,
99590,Western Dress,641.0,
99591,kurta,335.0,
99592,Set,736.0,
99593,Bottom,301.0,
99594,Bottom,301.0,
99595,Bottom,301.0,
99596,Bottom,301.0,
99597,Western Dress,899.0,
99598,kurta,458.0,
99599,kurta,416.0,
99600,Top,,
99601,Set,1112.0,
99602,Western Dress,1091.0,
99603,Set,633.0,
99604,Western Dress,735.0,
99605,Set,635.0,
99606,Western Dress,700.0,
99607,kurta,458.0,
99608,kurta,654.0,
99609,kurta,,
99610,Set,,
99611,Set,1473.0,
99612,kurta,458.0,
99613,kurta,458.0,
99614,Western Dress,735.0,
99615,kurta,521.0,
99616,Set,832.0,
99617,kurta,486.0,
99618,Blouse,588.0,
99619,kurta,626.0,
99620,Top,758.0,
99621,Set,939.0,
99622,kurta,406.0,
99623,Set,1008.0,
99624,Western Dress,735.0,
99625,Western Dress,725.0,
99626,Set,759.0,
99627,kurta,323.0,
99628,kurta,301.0,
99629,kurta,476.0,
99630,Set,1088.0,
99631,kurta,301.0,
99632,kurta,,
99633,kurta,323.0,
99634,kurta,292.0,
99635,Set,764.0,
99636,kurta,376.0,
99637,Set,,
99638,kurta,688.0,
99639,Set,725.0,
99640,kurta,301.0,
99641,kurta,301.0,
99642,Set,635.0,
99643,kurta,292.0,
99644,kurta,301.0,
99645,kurta,,
99646,kurta,,
99647,kurta,,
99648,kurta,,
99649,kurta,418.0,
99650,Set,416.0,
99651,Set,1297.0,
99652,kurta,376.0,
99653,kurta,292.0,
99654,kurta,521.0,
99655,kurta,626.0,
99656,kurta,491.0,
99657,Set,523.0,
99658,Top,625.0,
99659,kurta,517.0,
99660,Set,1315.0,
99661,kurta,730.0,
99662,Set,845.0,
99663,Set,1287.0,
99664,Set,633.0,
99665,Set,635.0,
99666,kurta,735.0,
99667,Set,648.0,
99668,kurta,496.0,
99669,Set,562.0,
99670,Set,,
99671,Set,825.0,
99672,kurta,575.0,
99673,Western Dress,735.0,
99674,kurta,,
99675,Set,416.0,
99676,Set,648.0,
99677,kurta,406.0,
99678,kurta,435.0,
99679,kurta,369.0,
99680,kurta,735.0,
99681,Western Dress,948.0,
99682,kurta,518.0,
99683,Set,1176.0,
99684,Top,360.0,
99685,Top,693.0,
99686,Western Dress,735.0,
99687,kurta,301.0,
99688,kurta,406.0,
99689,kurta,301.0,
99690,kurta,491.0,
99691,kurta,486.0,
99692,Western Dress,908.0,
99693,Set,612.0,
99694,kurta,458.0,
99695,kurta,817.0,
99696,Top,375.0,
99697,kurta,431.0,
99698,kurta,486.0,
99699,Western Dress,1294.0,
99700,Set,1099.0,
99701,kurta,318.0,
99702,kurta,,
99703,kurta,,
99704,kurta,510.0,
99705,kurta,318.0,
99706,kurta,496.0,
99707,kurta,607.0,
99708,kurta,,
99709,kurta,709.0,
99710,kurta,645.0,
99711,kurta,534.0,
99712,kurta,517.0,
99713,Set,612.0,
99714,kurta,457.0,
99715,kurta,635.0,
99716,Western Dress,,
99717,Set,569.0,
99718,Western Dress,859.0,
99719,kurta,301.0,
99720,Set,1315.0,
99721,kurta,436.0,
99722,kurta,431.0,
99723,Top,512.0,
99724,Top,387.0,
99725,kurta,308.0,
99726,kurta,292.0,
99727,kurta,318.0,
99728,kurta,318.0,
99729,kurta,909.0,
99730,Top,649.0,
99731,kurta,376.0,
99732,Set,1137.0,
99733,Set,1163.0,
99734,Set,939.0,
99735,Set,751.0,
99736,Set,,
99737,kurta,692.0,
99738,kurta,547.0,
99739,kurta,336.19,
99740,Western Dress,744.0,
99741,Top,908.0,
99742,Set,1287.0,
99743,Set,969.0,
99744,kurta,414.29,
99745,Set,992.86,
99746,kurta,435.0,
99747,Set,690.48,
99748,Top,0.0,
99749,kurta,358.1,
99750,Set,635.0,
99751,Western Dress,596.0,
99752,Western Dress,735.0,
99753,kurta,441.0,
99754,Set,480.0,
99755,kurta,487.0,
99756,Set,1315.0,
99757,Set,939.0,
99758,Set,725.0,
99759,Set,939.0,
99760,kurta,635.0,
99761,Set,1163.0,
99762,Set,1463.0,
99763,Set,573.0,
99764,Set,852.0,
99765,kurta,315.0,
99766,Set,1287.0,
99767,kurta,692.0,
99768,kurta,692.0,
99769,Western Dress,0.0,
99770,kurta,,
99771,Western Dress,792.0,
99772,Western Dress,625.0,
99773,Set,1315.0,
99774,kurta,387.0,
99775,kurta,635.0,
99776,Set,958.0,
99777,kurta,293.33,
99778,kurta,301.0,
99779,Set,1352.0,
99780,kurta,,
99781,Set,635.0,
99782,Western Dress,648.0,
99783,Set,1164.0,
99784,kurta,692.0,
99785,Set,,
99786,Set,1287.0,
99787,Set,635.0,
99788,Set,939.0,
99789,Set,847.0,
99790,Set,725.0,
99791,Top,334.0,
99792,kurta,524.0,
99793,kurta,422.0,
99794,kurta,547.0,
99795,Set,1192.0,
99796,Set,969.0,
99797,kurta,518.0,
99798,Set,,
99799,Set,751.0,
99800,Set,566.0,
99801,Set,1199.0,
99802,Set,529.0,
99803,kurta,458.0,
99804,kurta,435.0,
99805,Top,309.0,
99806,Set,1115.0,
99807,kurta,635.0,
99808,Western Dress,771.0,
99809,Western Dress,678.0,
99810,Set,599.0,
99811,Western Dress,725.0,
99812,kurta,510.0,
99813,Set,1065.0,
99814,Western Dress,461.0,
99815,kurta,471.0,
99816,Top,629.0,
99817,Top,,
99818,Top,495.0,
99819,Top,,
99820,Western Dress,744.0,
99821,Top,512.0,
99822,Set,1258.0,
99823,kurta,457.0,
99824,Top,704.0,
99825,Top,649.0,
99826,kurta,517.0,
99827,Top,649.0,
99828,kurta,349.0,
99829,Set,598.0,
99830,Set,,
99831,kurta,425.0,
99832,kurta,510.0,
99833,Set,1315.0,
99834,Set,1306.25,
99835,Top,649.0,
99836,kurta,510.0,
99837,Set,461.0,
99838,kurta,335.0,
99839,Set,598.0,
99840,Blouse,398.1,
99841,kurta,517.0,
99842,Top,301.0,
99843,Set,775.0,
99844,Set,635.0,
99845,kurta,422.0,
99846,Set,855.0,
99847,Western Dress,771.0,
99848,Set,476.0,
99849,Set,599.0,
99850,Set,566.0,
99851,kurta,431.0,
99852,Top,704.0,
99853,Top,629.0,
99854,Set,563.0,
99855,Set,435.0,
99856,kurta,487.0,
99857,Set,1199.0,
99858,Set,759.0,
99859,Set,786.0,
99860,Set,1228.0,
99861,Set,626.0,
99862,kurta,325.0,
99863,Set,949.0,
99864,Set,1036.0,
99865,Set,1033.0,
99866,Set,1432.0,
99867,Top,512.0,
99868,kurta,457.0,
99869,Top,649.0,
99870,Set,872.0,
99871,Western Dress,939.0,
99872,kurta,786.0,
99873,kurta,435.0,
99874,Set,936.0,
99875,Western Dress,885.0,
99876,Western Dress,989.0,
99877,Set,,
99878,kurta,,
99879,kurta,597.0,
99880,kurta,568.0,
99881,Set,626.0,
99882,kurta,,
99883,Western Dress,825.0,
99884,Set,1127.0,
99885,Set,1127.0,
99886,Set,725.0,
99887,Western Dress,771.0,
99888,Set,835.0,
99889,Set,969.0,
99890,kurta,517.0,
99891,Set,1127.0,
99892,Western Dress,771.0,
99893,kurta,335.0,
99894,kurta,308.0,
99895,kurta,471.0,
99896,kurta,418.0,
99897,Set,872.0,
99898,Western Dress,825.0,
99899,Ethnic Dress,362.0,
99900,kurta,471.0,
99901,kurta,399.0,
99902,Set,847.0,
99903,Western Dress,645.71,
99904,kurta,,
99905,Set,635.0,
99906,kurta,431.0,
99907,Set,563.0,
99908,Set,725.0,
99909,kurta,301.0,
99910,Blouse,,
99911,kurta,534.0,
99912,Set,1199.0,
99913,kurta,,
99914,Set,1070.54,
99915,Set,1315.0,
99916,Set,845.0,
99917,Set,760.0,
99918,Set,529.0,
99919,kurta,336.0,
99920,Top,649.0,
99921,Western Dress,885.0,
99922,kurta,517.0,
99923,kurta,517.0,
99924,Western Dress,649.0,
99925,Set,1258.0,
99926,kurta,,
99927,kurta,626.0,
99928,Western Dress,645.71,
99929,Top,540.0,
99930,Set,666.0,
99931,kurta,335.0,
99932,Set,1164.0,
99933,Set,759.0,
99934,Western Dress,771.0,
99935,Set,1593.0,
99936,Set,909.0,
99937,Set,529.0,
99938,kurta,387.0,
99939,kurta,369.0,
99940,kurta,626.0,
99941,Western Dress,725.0,
99942,Set,1115.0,
99943,Western Dress,771.0,
99944,kurta,375.0,
99945,kurta,435.0,
99946,kurta,692.0,
99947,Set,1258.0,
99948,Top,704.0,
99949,Top,625.0,
99950,Top,744.0,
99951,Top,704.0,
99952,Top,463.81,
99953,Set,496.19,
99954,Set,635.0,
99955,Set,626.0,
99956,Set,1199.0,
99957,kurta,387.0,
99958,Western Dress,845.0,
99959,Top,487.0,
99960,Western Dress,725.0,
99961,Set,1083.0,
99962,kurta,487.0,
99963,kurta,471.0,
99964,kurta,517.0,
99965,kurta,,
99966,kurta,323.0,
99967,Set,1432.0,
99968,kurta,597.0,
99969,kurta,335.0,
99970,kurta,518.0,
99971,Top,574.0,
99972,Set,1008.0,
99973,Set,1083.0,
99974,kurta,406.0,
99975,kurta,301.0,
99976,Set,568.0,
99977,Ethnic Dress,845.0,
99978,kurta,569.0,
99979,Set,835.0,
99980,Set,635.0,
99981,Top,649.0,
99982,Set,599.0,
99983,Western Dress,735.0,
99984,Western Dress,704.0,
99985,Western Dress,735.0,
99986,kurta,569.0,
99987,Set,635.0,
99988,kurta,457.0,
99989,Set,521.0,
99990,Set,541.0,
99991,Set,626.0,
99992,kurta,517.0,
99993,kurta,375.0,
99994,Set,,
99995,Ethnic Dress,744.0,
99996,Western Dress,776.0,
99997,Western Dress,776.0,
99998,Set,478.0,
99999,kurta,,
100000,Set,599.0,
100001,Set,563.0,
100002,kurta,323.0,
100003,Set,441.0,
100004,Set,958.0,
100005,Western Dress,899.0,
100006,Set,909.0,
100007,kurta,369.0,
100008,Set,571.0,
100009,Set,1083.0,
100010,Western Dress,832.0,
100011,Top,726.0,
100012,Set,1163.0,
100013,Western Dress,1294.0,
100014,Set,1473.0,
100015,Set,1127.0,
100016,Set,771.0,
100017,kurta,435.0,
100018,kurta,431.0,
100019,kurta,369.0,
100020,kurta,510.0,
100021,Set,,
100022,Set,595.0,
100023,Western Dress,908.0,
100024,kurta,521.0,
100025,kurta,581.0,
100026,Set,,
100027,Set,,
100028,kurta,835.0,
100029,kurta,292.0,
100030,kurta,626.0,
100031,Top,,
100032,Top,443.0,
100033,Set,636.0,
100034,Set,1163.0,
100035,Set,626.0,
100036,Set,563.0,
100037,Western Dress,725.0,
100038,Top,908.0,
100039,Set,529.0,
100040,kurta,622.86,
100041,kurta,387.0,
100042,Set,852.0,
100043,kurta,540.0,
100044,Top,540.0,
100045,Set,845.0,
100046,Set,1143.75,
100047,kurta,428.0,
100048,kurta,457.0,
100049,kurta,487.0,
100050,Set,751.0,
100051,kurta,510.0,
100052,Set,521.0,
100053,kurta,457.0,
100054,kurta,569.0,
100055,kurta,441.0,
100056,kurta,635.0,
100057,Western Dress,564.0,
100058,kurta,569.0,
100059,Top,498.0,
100060,kurta,406.0,
100061,kurta,387.0,
100062,Set,569.0,
100063,kurta,406.0,
100064,kurta,406.0,
100065,Western Dress,641.0,
100066,Western Dress,564.0,
100067,Set,1164.0,
100068,Western Dress,0.0,
100069,Set,666.0,
100070,kurta,626.0,
100071,Western Dress,832.0,
100072,Set,1163.0,
100073,Set,626.0,
100074,Western Dress,0.0,
100075,Set,,
100076,Set,760.0,
100077,kurta,349.0,
100078,Western Dress,735.0,
100079,kurta,376.0,
100080,Ethnic Dress,438.0,
100081,Set,,
100082,Set,541.0,
100083,Top,908.0,
100084,Set,909.0,
100085,Set,859.0,
100086,kurta,387.0,
100087,kurta,387.0,
100088,Set,1315.0,
100089,Set,633.0,
100090,Set,593.0,
100091,Set,,
100092,Western Dress,776.0,
100093,Set,872.0,
100094,kurta,486.0,
100095,kurta,471.0,
100096,kurta,435.0,
100097,Set,,
100098,Western Dress,725.0,
100099,Set,,
100100,Top,649.0,
100101,kurta,324.0,
100102,kurta,318.0,
100103,kurta,301.0,
100104,kurta,376.0,
100105,Set,1075.0,
100106,Set,612.0,
100107,Western Dress,,
100108,kurta,468.0,
100109,Set,499.0,
100110,Western Dress,704.0,
100111,Top,726.0,
100112,Set,,
100113,kurta,569.0,
100114,Set,,
100115,kurta,460.0,
100116,Set,828.0,
100117,Set,650.0,
100118,kurta,606.0,
100119,Western Dress,735.0,
100120,Set,664.0,
100121,kurta,458.0,
100122,Set,751.0,
100123,kurta,460.0,
100124,Set,464.0,
100125,Western Dress,735.0,
100126,kurta,422.0,
100127,kurta,376.0,
100128,Western Dress,948.0,
100129,Set,1163.0,
100130,Set,1075.0,
100131,Top,563.0,
100132,Top,629.0,
100133,kurta,491.0,
100134,Set,1315.0,
100135,Western Dress,735.0,
100136,Set,715.24,
100137,kurta,301.0,
100138,kurta,,
100139,kurta,,
100140,Set,535.24,
100141,Set,969.0,
100142,kurta,558.0,
100143,kurta,544.0,
100144,Set,1388.0,
100145,Set,1115.0,
100146,Western Dress,704.0,
100147,kurta,406.0,
100148,kurta,,
100149,Set,1125.0,
100150,Set,1221.0,
100151,Top,360.0,
100152,kurta,357.0,
100153,kurta,460.0,
100154,kurta,376.0,
100155,kurta,321.9,
100156,Set,0.0,
100157,Set,695.0,
100158,Western Dress,807.0,
100159,Set,,
100160,kurta,626.0,
100161,kurta,323.0,
100162,kurta,292.0,
100163,kurta,416.0,
100164,kurta,,
100165,Set,0.0,
100166,kurta,434.0,
100167,kurta,345.0,
100168,Top,563.0,
100169,Set,921.0,
100170,Set,1315.0,
100171,Set,1125.0,
100172,kurta,416.0,
100173,kurta,569.0,
100174,Top,463.0,
100175,Set,788.0,
100176,Set,,
100177,kurta,635.0,
100178,Set,0.0,
100179,Western Dress,879.0,
100180,kurta,496.0,
100181,Blouse,311.0,
100182,Set,1137.0,
100183,Set,1442.0,
100184,Set,0.0,
100185,kurta,387.0,
100186,Western Dress,776.0,
100187,Western Dress,735.0,
100188,Set,725.0,
100189,Set,543.0,
100190,Top,726.0,
100191,Set,909.0,
100192,kurta,301.0,
100193,Top,758.0,
100194,kurta,496.0,
100195,Set,721.0,
100196,Set,1352.0,
100197,Set,1163.0,
100198,kurta,301.0,
100199,Western Dress,899.0,
100200,kurta,599.0,
100201,kurta,599.0,
100202,Western Dress,,
100203,Set,1044.0,
100204,Set,1099.0,
100205,Set,635.0,
100206,Western Dress,735.0,
100207,kurta,487.0,
100208,kurta,568.0,
100209,Western Dress,735.0,
100210,Set,,
100211,Set,759.0,
100212,Set,1315.0,
100213,Set,569.0,
100214,Set,,
100215,Set,,
100216,kurta,870.0,
100217,Set,1234.0,
100218,kurta,487.0,
100219,Set,680.0,
100220,Top,487.0,
100221,kurta,409.0,
100222,Set,461.0,
100223,Set,654.0,
100224,kurta,521.0,
100225,kurta,460.0,
100226,kurta,436.0,
100227,kurta,471.0,
100228,kurta,301.0,
100229,Set,969.0,
100230,Set,872.0,
100231,Set,912.38,
100232,Set,922.86,
100233,Set,,
100234,Set,,
100235,Set,,
100236,Set,1125.0,
100237,Set,,
100238,Set,,
100239,Set,,
100240,kurta,435.0,
100241,Set,569.0,
100242,Western Dress,832.0,
100243,kurta,,
100244,kurta,376.0,
100245,kurta,330.0,
100246,kurta,510.0,
100247,Set,541.0,
100248,Set,562.0,
100249,Set,565.0,
100250,Western Dress,719.0,
100251,Set,725.0,
100252,kurta,365.0,
100253,kurta,376.0,
100254,kurta,540.0,
100255,Western Dress,735.0,
100256,Set,725.0,
100257,Set,441.0,
100258,kurta,431.0,
100259,Set,939.0,
100260,Set,1176.0,
100261,kurta,,
100262,Western Dress,771.0,
100263,Set,,
100264,Set,0.0,
100265,Set,641.0,
100266,Set,792.0,
100267,Ethnic Dress,812.0,
100268,Set,612.0,
100269,Top,540.0,
100270,kurta,301.0,
100271,kurta,754.0,
100272,Set,680.0,
100273,kurta,487.0,
100274,Set,0.0,
100275,kurta,308.0,
100276,Western Dress,725.0,
100277,kurta,431.0,
100278,Top,693.0,
100279,Set,664.0,
100280,kurta,511.0,
100281,Set,845.0,
100282,kurta,517.0,
100283,Top,512.0,
100284,Set,477.14,
100285,kurta,335.0,
100286,Western Dress,725.0,
100287,Set,792.0,
100288,Western Dress,735.0,
100289,Set,759.0,
100290,kurta,486.0,
100291,Set,763.0,
100292,kurta,635.0,
100293,Set,1442.0,
100294,Western Dress,735.0,
100295,Set,1115.0,
100296,Set,664.0,
100297,Western Dress,1112.38,
100298,kurta,517.0,
100299,kurta,521.0,
100300,Top,879.0,
100301,Western Dress,948.0,
100302,Set,1221.0,
100303,kurta,410.48,
100304,Top,879.0,
100305,Western Dress,735.0,
100306,Western Dress,735.0,
100307,kurta,471.0,
100308,kurta,399.0,
100309,kurta,654.0,
100310,Set,480.0,
100311,Set,599.0,
100312,Western Dress,735.0,
100313,Set,831.0,
100314,Western Dress,725.0,
100315,Western Dress,1044.0,
100316,Set,1088.0,
100317,Ethnic Dress,885.0,
100318,Western Dress,1187.0,
100319,Western Dress,704.0,
100320,Western Dress,563.0,
100321,Set,1127.0,
100322,kurta,563.0,
100323,kurta,596.0,
100324,Top,758.0,
100325,Western Dress,735.0,
100326,Set,1033.0,
100327,Set,1139.0,
100328,kurta,460.0,
100329,Set,416.0,
100330,Set,543.0,
100331,kurta,699.0,
100332,kurta,730.0,
100333,kurta,387.0,
100334,Set,1352.0,
100335,Set,,
100336,kurta,416.0,
100337,Western Dress,735.0,
100338,kurta,870.0,
100339,kurta,1033.0,
100340,kurta,1043.0,
